4961	3.6008236	-30.3948915	21.1779	0.431	81.51
11641	3.5774821	-30.3570932	21.1859	0.034	-88.81
3717	3.6052688	-30.402928	21.1912	0.016	-2.3
11009	3.5410467	-30.3609768	21.1974	0.157	-26.01
1832	3.612394	-30.4172035	21.2014	0.28	7.83
1240	3.5904886	-30.419996	21.2081	0.332	-85.71
6713	3.5733745	-30.3863111	21.2149	0.207	38.1
9797	3.5502308	-30.3696501	21.2229	0.205	82.09
9767	3.540459	-30.3698476	21.229	0.29	-53.57
1148	3.5837776	-30.4219695	21.2454	0.212	80.86
1022	3.5884551	-30.4232036	21.2476	0.222	64.26
6309	3.5895214	-30.389481	21.2782	0.187	-17.61
7850	3.5976289	-30.3791981	21.2947	0.352	-59.82
10722	3.5993221	-30.3630653	21.3135	0.28	-14.59
2008	3.585702	-30.4139676	21.3399	0.254	63.3
12342	3.5835671	-30.3500105	21.3423	0.073	17.01
10421	3.5842377	-30.3647184	21.3477	0.231	52.94
10267	3.5800524	-30.3662391	21.3498	0.137	31.36
1067	3.6282149	-30.4238094	21.3509	0.078	-80.87
6096	3.5600665	-30.3893362	21.3531	0.713	33.89
248	3.5743397	-30.4376771	21.3721	0.371	76.37
8422	3.6301669	-30.3775686	21.3734	0.289	88.88
11409	3.5666724	-30.358444	21.3955	0.18	-71.36
4381	3.5785854	-30.3991026	21.3998	0.241	-75.12
3696	3.5850295	-30.4033079	21.4107	0.292	73.78
12049	3.5990116	-30.351998	21.4118	0.13	14.56
7037	3.6043965	-30.3849566	21.4123	0.219	-25.54
8732	3.5872381	-30.3745494	21.4148	0.046	72.52
378	3.5783808	-30.4334626	21.4149	0.17	-35.3
2360	3.6108241	-30.4119864	21.422	0.297	-26.74
4527	3.5532024	-30.3987451	21.4372	0.149	37.82
3486	3.5310505	-30.4050661	21.4423	0.277	-89.89
12296	3.5692471	-30.3502563	21.4505	0.327	51.67
2515	3.6073284	-30.4113993	21.4519	0.093	-38.43
1311	3.5991799	-30.4206694	21.4728	0.218	-5.7
11515	3.5727785	-30.3575777	21.4904	0.251	57.48
2029	3.550985	-30.4154141	21.497	0.197	-12.27
2846	3.5951172	-30.4093611	21.527	0.088	-88.26
3721	3.5843695	-30.402881	21.6194	0.188	14.05
8324	3.5268429	-30.378601	21.6465	0.376	10.07
1446	3.586525	-30.4195099	21.6615	0.33	-66.76
1778	3.6034179	-30.4167624	21.7011	0.252	-24.8
5976	3.5938771	-30.3908356	21.7077	0.339	-85.08
10505	3.529322	-30.3648337	21.7172	0.341	-69.61
288	3.5835735	-30.4368856	21.7263	0.285	50.93
4831	3.602194	-30.3969842	21.7319	0.175	38.0
688	3.5889511	-30.4287194	21.7386	0.289	5.79
1697	3.5775187	-30.4173494	21.7391	0.24	61.56
8647	3.5486652	-30.376445	21.7438	0.355	41.62
7853	3.6407064	-30.3805932	21.7453	0.347	-89.31
3944	3.5881383	-30.4019735	21.7639	0.167	67.6
9501	3.5408336	-30.3714792	21.7664	0.372	73.61
9124	3.5382331	-30.3737234	21.7666	0.324	-37.47
10301	3.5837673	-30.3651484	21.7697	0.388	-65.35
5457	3.5660004	-30.3939176	21.7859	0.334	24.26
7647	3.5784657	-30.3813139	21.7931	0.283	21.75
10865	3.5742726	-30.3629423	21.7949	0.343	-74.28
9648	3.5903434	-30.370037	21.8157	0.164	-10.94
2531	3.5636805	-30.4110552	21.8207	0.16	33.07
6015	3.593185	-30.3903561	21.8221	0.301	-27.06
9668	3.5575215	-30.3708856	21.8311	0.36	10.89
811	3.5467574	-30.4274566	21.832	0.29	45.19
7410	3.5647588	-30.3825875	21.8322	0.166	-22.56
11498	3.5513977	-30.3582163	21.8351	0.057	-12.65
3170	3.5902722	-30.4073952	21.8361	0.039	-2.43
10146	3.5549356	-30.3677866	21.8451	0.21	22.32
4724	3.6026722	-30.3975778	21.8622	0.339	-16.72
6211	3.5783413	-30.3894577	21.8871	0.066	55.87
10333	3.5840737	-30.3656794	21.9118	0.221	-39.53
4274	3.5728044	-30.4005275	21.9243	0.123	74.56
10161	3.5382674	-30.3676444	21.9269	0.074	-39.7
83	3.6082057	-30.4451655	21.9462	0.309	47.3
4342	3.5790681	-30.4000832	21.963	0.453	5.66
10815	3.5438986	-30.3635386	21.9876	0.259	-18.95
11081	3.5741947	-30.3613859	21.9933	0.126	-81.46
9778	3.5427467	-30.3703513	22.0106	0.087	52.25
8036	3.5775392	-30.3788662	22.0196	0.263	-82.93
10738	3.5682433	-30.3640609	22.0631	0.285	27.21
3871	3.5948248	-30.4021248	22.0733	0.07	18.03
